"league_id","fixture_id","update","odd_type","side","odd","cet_curr_time"
82,725809,"2022-04-02T08:02:33+00:00","Corners Over Under","Over 9.5","2.00","2022-04-02 14:19:25"
82,725809,"2022-04-02T08:02:33+00:00","Corners Over Under","Under 9.5","1.73","2022-04-02 14:19:25"
82,725809,"2022-04-02T08:02:33+00:00","Corners Over Under","Over 9","1.80","2022-04-02 14:19:25"
82,725809,"2022-04-02T08:02:33+00:00","Corners Over Under","Under 9","2.00","2022-04-02 14:19:25"
488,728500,"2022-04-02T08:01:53+00:00","Match Winner","Home","1.22","2022-04-02 14:19:25"
488,728500,"2022-04-02T08:01:53+00:00","Match Winner","Draw","5.50","2022-04-02 14:19:25"
488,728500,"2022-04-02T08:01:53+00:00","Match Winner","Away","9.00","2022-04-02 14:19:25"
488,728500,"2022-04-02T08:01:53+00:00","Corners Over Under","Over 10.5","2.00","2022-04-02 14:19:25"
488,728500,"2022-04-02T08:01:53+00:00","Corners Over Under","Under 10.5","1.73","2022-04-02 14:19:25"
488,728500,"2022-04-02T08:01:53+00:00","Corners Over Under","Over 10","1.83","2022-04-02 14:19:25"
488,728500,"2022-04-02T08:01:53+00:00","Corners Over Under","Under 10","1.98","2022-04-02 14:19:25"
488,728296,"2022-04-02T08:01:53+00:00","Match Winner","Home","5.00","2022-04-02 14:19:25"
488,728296,"2022-04-02T08:01:53+00:00","Match Winner","Draw","4.20","2022-04-02 14:19:25"
488,728296,"2022-04-02T08:01:53+00:00","Match Winner","Away","1.50","2022-04-02 14:19:25"
488,728291,"2022-04-02T08:01:53+00:00","Match Winner","Home","1.60","2022-04-02 14:19:25"
488,728291,"2022-04-02T08:01:53+00:00","Match Winner","Draw","4.20","2022-04-02 14:19:25"
488,728291,"2022-04-02T08:01:53+00:00","Match Winner","Away","4.20","2022-04-02 14:19:25"
488,728292,"2022-04-02T12:02:01+00:00","Match Winner","Home","1.60","2022-04-02 14:19:26"
488,728292,"2022-04-02T12:02:01+00:00","Match Winner","Draw","4.20","2022-04-02 14:19:26"
488,728292,"2022-04-02T12:02:01+00:00","Match Winner","Away","4.00","2022-04-02 14:19:26"
488,728501,"2022-04-02T08:01:53+00:00","Match Winner","Home","1.33","2022-04-02 14:19:27"
488,728501,"2022-04-02T08:01:53+00:00","Match Winner","Draw","4.50","2022-04-02 14:19:27"
488,728501,"2022-04-02T08:01:53+00:00","Match Winner","Away","7.00","2022-04-02 14:19:27"
488,728501,"2022-04-02T08:01:53+00:00","Corners Over Under","Over 10.5","1.88","2022-04-02 14:19:27"
488,728501,"2022-04-02T08:01:53+00:00","Corners Over Under","Under 10.5","1.93","2022-04-02 14:19:27"
488,728127,"2022-04-02T08:01:53+00:00","Match Winner","Home","6.00","2022-04-02 14:19:27"
488,728127,"2022-04-02T08:01:53+00:00","Match Winner","Draw","4.20","2022-04-02 14:19:27"
488,728127,"2022-04-02T08:01:53+00:00","Match Winner","Away","1.40","2022-04-02 14:19:27"
488,728127,"2022-04-02T08:01:53+00:00","Corners Over Under","Over 10.5","2.10","2022-04-02 14:19:27"
488,728127,"2022-04-02T08:01:53+00:00","Corners Over Under","Under 10.5","1.67","2022-04-02 14:19:27"
488,728127,"2022-04-02T08:01:53+00:00","Corners Over Under","Over 10","1.90","2022-04-02 14:19:27"
488,728127,"2022-04-02T08:01:53+00:00","Corners Over Under","Under 10","1.90","2022-04-02 14:19:27"
488,728299,"2022-04-02T08:01:53+00:00","Match Winner","Home","1.53","2022-04-02 14:19:27"
488,728299,"2022-04-02T08:01:53+00:00","Match Winner","Draw","4.20","2022-04-02 14:19:27"
488,728299,"2022-04-02T08:01:53+00:00","Match Winner","Away","4.75","2022-04-02 14:19:27"
488,728496,"2022-04-02T08:01:53+00:00","Match Winner","Home","2.25","2022-04-02 14:19:28"
488,728496,"2022-04-02T08:01:53+00:00","Match Winner","Draw","3.50","2022-04-02 14:19:28"
488,728496,"2022-04-02T08:01:53+00:00","Match Winner","Away","2.60","2022-04-02 14:19:28"
488,728496,"2022-04-02T08:01:53+00:00","Corners Over Under","Over 10.5","2.00","2022-04-02 14:19:28"
488,728496,"2022-04-02T08:01:53+00:00","Corners Over Under","Under 10.5","1.73","2022-04-02 14:19:28"
488,728496,"2022-04-02T08:01:53+00:00","Corners Over Under","Over 10","1.83","2022-04-02 14:19:28"
488,728496,"2022-04-02T08:01:53+00:00","Corners Over Under","Under 10","1.98","2022-04-02 14:19:28"
488,728499,"2022-04-02T08:01:53+00:00","Match Winner","Home","1.50","2022-04-02 14:19:28"
488,728499,"2022-04-02T08:01:53+00:00","Match Winner","Draw","4.20","2022-04-02 14:19:28"
488,728499,"2022-04-02T08:01:53+00:00","Match Winner","Away","4.80","2022-04-02 14:19:28"
488,728499,"2022-04-02T08:01:53+00:00","Corners Over Under","Over 10.5","1.95","2022-04-02 14:19:28"
488,728499,"2022-04-02T08:01:53+00:00","Corners Over Under","Under 10.5","1.85","2022-04-02 14:19:28"
488,728497,"2022-04-02T08:01:53+00:00","Match Winner","Home","1.25","2022-04-02 14:19:28"
488,728497,"2022-04-02T08:01:53+00:00","Match Winner","Draw","5.50","2022-04-02 14:19:28"
488,728497,"2022-04-02T08:01:53+00:00","Match Winner","Away","7.50","2022-04-02 14:19:28"
488,728497,"2022-04-02T08:01:53+00:00","Corners Over Under","Over 10.5","2.00","2022-04-02 14:19:28"
488,728497,"2022-04-02T08:01:53+00:00","Corners Over Under","Under 10.5","1.73","2022-04-02 14:19:28"
488,728497,"2022-04-02T08:01:53+00:00","Corners Over Under","Over 10","1.85","2022-04-02 14:19:28"
488,728497,"2022-04-02T08:01:53+00:00","Corners Over Under","Under 10","1.95","2022-04-02 14:19:28"
488,728505,"2022-04-02T08:01:53+00:00","Match Winner","Home","3.80","2022-04-02 14:19:29"
488,728505,"2022-04-02T08:01:53+00:00","Match Winner","Draw","3.80","2022-04-02 14:19:29"
488,728505,"2022-04-02T08:01:53+00:00","Match Winner","Away","1.70","2022-04-02 14:19:29"
488,728505,"2022-04-02T08:01:53+00:00","Corners Over Under","Over 10.5","2.00","2022-04-02 14:19:29"
488,728505,"2022-04-02T08:01:53+00:00","Corners Over Under","Under 10.5","1.73","2022-04-02 14:19:29"
488,728505,"2022-04-02T08:01:53+00:00","Corners Over Under","Over 10","1.83","2022-04-02 14:19:29"
488,728505,"2022-04-02T08:01:53+00:00","Corners Over Under","Under 10","1.98","2022-04-02 14:19:29"
83,734640,"2022-04-02T08:02:31+00:00","Match Winner","Home","2.30","2022-04-02 14:19:30"
83,734640,"2022-04-02T08:02:31+00:00","Match Winner","Draw","3.40","2022-04-02 14:19:30"
83,734640,"2022-04-02T08:02:31+00:00","Match Winner","Away","2.70","2022-04-02 14:19:30"
83,734640,"2022-04-02T08:02:31+00:00","Corners Over Under","Over 10.5","2.00","2022-04-02 14:19:30"
83,734640,"2022-04-02T08:02:31+00:00","Corners Over Under","Under 10.5","1.73","2022-04-02 14:19:30"
83,734640,"2022-04-02T08:02:31+00:00","Corners Over Under","Over 10","1.80","2022-04-02 14:19:30"
83,734640,"2022-04-02T08:02:31+00:00","Corners Over Under","Under 10","2.00","2022-04-02 14:19:30"
83,734450,"2022-04-02T08:02:31+00:00","Match Winner","Home","2.63","2022-04-02 14:19:30"
83,734450,"2022-04-02T08:02:31+00:00","Match Winner","Draw","3.30","2022-04-02 14:19:30"
83,734450,"2022-04-02T08:02:31+00:00","Match Winner","Away","2.30","2022-04-02 14:19:30"
83,734639,"2022-04-02T08:02:31+00:00","Match Winner","Home","1.75","2022-04-02 14:19:31"
83,734639,"2022-04-02T08:02:31+00:00","Match Winner","Draw","4.00","2022-04-02 14:19:31"
83,734639,"2022-04-02T08:02:31+00:00","Match Winner","Away","3.50","2022-04-02 14:19:31"
83,734641,"2022-04-02T08:02:31+00:00","Match Winner","Home","3.30","2022-04-02 14:19:32"
83,734641,"2022-04-02T08:02:31+00:00","Match Winner","Draw","3.75","2022-04-02 14:19:32"
83,734641,"2022-04-02T08:02:31+00:00","Match Winner","Away","1.91","2022-04-02 14:19:32"
83,734641,"2022-04-02T08:02:31+00:00","Corners Over Under","Over 9.5","1.67","2022-04-02 14:19:32"
83,734641,"2022-04-02T08:02:31+00:00","Corners Over Under","Under 9.5","2.10","2022-04-02 14:19:32"
83,734641,"2022-04-02T08:02:31+00:00","Corners Over Under","Over 10","1.93","2022-04-02 14:19:32"
83,734641,"2022-04-02T08:02:31+00:00","Corners Over Under","Under 10","1.88","2022-04-02 14:19:32"
83,734643,"2022-04-02T08:02:31+00:00","Match Winner","Home","2.40","2022-04-02 14:19:33"
83,734643,"2022-04-02T08:02:31+00:00","Match Winner","Draw","3.00","2022-04-02 14:19:33"
83,734643,"2022-04-02T08:02:31+00:00","Match Winner","Away","2.80","2022-04-02 14:19:33"
83,734638,"2022-04-02T12:02:17+00:00","Match Winner","Home","5.25","2022-04-02 14:19:34"
83,734638,"2022-04-02T12:02:17+00:00","Match Winner","Draw","4.75","2022-04-02 14:19:34"
83,734638,"2022-04-02T12:02:17+00:00","Match Winner","Away","1.40","2022-04-02 14:19:34"
83,734638,"2022-04-02T12:02:17+00:00","Corners Over Under","Over 9.5","1.93","2022-04-02 14:19:34"
83,734638,"2022-04-02T12:02:17+00:00","Corners Over Under","Under 9.5","1.88","2022-04-02 14:19:34"
85,733538,"2022-04-02T08:02:31+00:00","Match Winner","Home","4.00","2022-04-02 14:19:35"
85,733538,"2022-04-02T08:02:31+00:00","Match Winner","Draw","3.75","2022-04-02 14:19:35"
85,733538,"2022-04-02T08:02:31+00:00","Match Winner","Away","1.67","2022-04-02 14:19:35"
85,733535,"2022-04-02T12:02:17+00:00","Match Winner","Home","2.60","2022-04-02 14:19:36"
85,733535,"2022-04-02T12:02:17+00:00","Match Winner","Draw","3.60","2022-04-02 14:19:36"
85,733535,"2022-04-02T12:02:17+00:00","Match Winner","Away","2.20","2022-04-02 14:19:36"
85,733534,"2022-04-02T08:02:31+00:00","Match Winner","Home","1.50","2022-04-02 14:19:37"
85,733534,"2022-04-02T08:02:31+00:00","Match Winner","Draw","4.50","2022-04-02 14:19:37"
85,733534,"2022-04-02T08:02:31+00:00","Match Winner","Away","4.50","2022-04-02 14:19:37"
85,733541,"2022-04-02T08:02:31+00:00","Match Winner","Home","2.90","2022-04-02 14:19:38"
85,733541,"2022-04-02T08:02:31+00:00","Match Winner","Draw","3.40","2022-04-02 14:19:38"
85,733541,"2022-04-02T08:02:31+00:00","Match Winner","Away","2.10","2022-04-02 14:19:38"
85,733541,"2022-04-02T08:02:31+00:00","Corners Over Under","Over 9.5","1.95","2022-04-02 14:19:38"
85,733541,"2022-04-02T08:02:31+00:00","Corners Over Under","Under 9.5","1.85","2022-04-02 14:19:38"
86,733882,"2022-04-02T08:02:31+00:00","Match Winner","Home","2.90","2022-04-02 14:19:38"
86,733882,"2022-04-02T08:02:31+00:00","Match Winner","Draw","3.25","2022-04-02 14:19:38"
86,733882,"2022-04-02T08:02:31+00:00","Match Winner","Away","2.15","2022-04-02 14:19:38"
86,733885,"2022-04-02T08:02:31+00:00","Match Winner","Home","2.30","2022-04-02 14:19:39"
86,733885,"2022-04-02T08:02:31+00:00","Match Winner","Draw","3.40","2022-04-02 14:19:39"
86,733885,"2022-04-02T08:02:31+00:00","Match Winner","Away","2.60","2022-04-02 14:19:39"
86,733886,"2022-04-02T08:02:31+00:00","Match Winner","Home","1.73","2022-04-02 14:19:40"
86,733886,"2022-04-02T08:02:31+00:00","Match Winner","Draw","3.75","2022-04-02 14:19:40"
86,733886,"2022-04-02T08:02:31+00:00","Match Winner","Away","3.75","2022-04-02 14:19:40"
86,733887,"2022-04-02T08:02:31+00:00","Match Winner","Home","2.90","2022-04-02 14:19:41"
86,733887,"2022-04-02T08:02:31+00:00","Match Winner","Draw","3.25","2022-04-02 14:19:41"
86,733887,"2022-04-02T08:02:31+00:00","Match Winner","Away","2.15","2022-04-02 14:19:41"
86,733883,"2022-04-02T08:02:31+00:00","Match Winner","Home","2.63","2022-04-02 14:19:42"
86,733883,"2022-04-02T08:02:31+00:00","Match Winner","Draw","3.25","2022-04-02 14:19:42"
86,733883,"2022-04-02T08:02:31+00:00","Match Winner","Away","2.38","2022-04-02 14:19:42"
86,733884,"2022-04-02T08:02:31+00:00","Match Winner","Home","1.50","2022-04-02 14:19:43"
86,733884,"2022-04-02T08:02:31+00:00","Match Winner","Draw","4.75","2022-04-02 14:19:43"
86,733884,"2022-04-02T08:02:31+00:00","Match Winner","Away","4.33","2022-04-02 14:19:43"
86,733889,"2022-04-02T08:02:31+00:00","Match Winner","Home","3.20","2022-04-02 14:19:44"
86,733889,"2022-04-02T08:02:31+00:00","Match Winner","Draw","3.40","2022-04-02 14:19:44"
86,733889,"2022-04-02T08:02:31+00:00","Match Winner","Away","2.00","2022-04-02 14:19:44"
86,733890,"2022-04-02T08:02:31+00:00","Match Winner","Home","6.50","2022-04-02 14:19:45"
86,733890,"2022-04-02T08:02:31+00:00","Match Winner","Draw","4.33","2022-04-02 14:19:45"
86,733890,"2022-04-02T08:02:31+00:00","Match Winner","Away","1.36","2022-04-02 14:19:45"
87,734264,"2022-04-02T08:02:31+00:00","Match Winner","Home","1.25","2022-04-02 14:19:45"
87,734264,"2022-04-02T08:02:31+00:00","Match Winner","Draw","5.00","2022-04-02 14:19:45"
87,734264,"2022-04-02T08:02:31+00:00","Match Winner","Away","9.50","2022-04-02 14:19:45"
87,734265,"2022-04-02T08:02:31+00:00","Match Winner","Home","1.91","2022-04-02 14:19:46"
87,734265,"2022-04-02T08:02:31+00:00","Match Winner","Draw","3.40","2022-04-02 14:19:46"
87,734265,"2022-04-02T08:02:31+00:00","Match Winner","Away","3.40","2022-04-02 14:19:46"
87,734265,"2022-04-02T08:02:31+00:00","Corners Over Under","Over 9.5","2.00","2022-04-02 14:19:46"
87,734265,"2022-04-02T08:02:31+00:00","Corners Over Under","Under 9.5","1.80","2022-04-02 14:19:46"
87,734267,"2022-04-02T08:02:31+00:00","Match Winner","Home","2.70","2022-04-02 14:19:47"
87,734267,"2022-04-02T08:02:31+00:00","Match Winner","Draw","3.10","2022-04-02 14:19:47"
87,734267,"2022-04-02T08:02:31+00:00","Match Winner","Away","2.38","2022-04-02 14:19:47"
87,734267,"2022-04-02T08:02:31+00:00","Corners Over Under","Over 8.5","1.67","2022-04-02 14:19:47"
87,734267,"2022-04-02T08:02:31+00:00","Corners Over Under","Under 8.5","2.10","2022-04-02 14:19:47"
87,734267,"2022-04-02T08:02:31+00:00","Corners Over Under","Over 9","1.93","2022-04-02 14:19:47"
87,734267,"2022-04-02T08:02:31+00:00","Corners Over Under","Under 9","1.88","2022-04-02 14:19:47"
87,734271,"2022-04-02T08:02:31+00:00","Match Winner","Home","2.70","2022-04-02 14:19:48"
87,734271,"2022-04-02T08:02:31+00:00","Match Winner","Draw","3.10","2022-04-02 14:19:48"
87,734271,"2022-04-02T08:02:31+00:00","Match Winner","Away","2.45","2022-04-02 14:19:48"
87,734271,"2022-04-02T08:02:31+00:00","Corners Over Under","Over 9.5","2.00","2022-04-02 14:19:48"
87,734271,"2022-04-02T08:02:31+00:00","Corners Over Under","Under 9.5","1.80","2022-04-02 14:19:48"
87,734273,"2022-04-02T08:02:31+00:00","Match Winner","Home","2.15","2022-04-02 14:19:49"
87,734273,"2022-04-02T08:02:31+00:00","Match Winner","Draw","3.10","2022-04-02 14:19:49"
87,734273,"2022-04-02T08:02:31+00:00","Match Winner","Away","3.00","2022-04-02 14:19:49"
87,734273,"2022-04-02T08:02:31+00:00","Corners Over Under","Over 10.5","2.00","2022-04-02 14:19:49"
87,734273,"2022-04-02T08:02:31+00:00","Corners Over Under","Under 10.5","1.73","2022-04-02 14:19:49"
87,734273,"2022-04-02T08:02:31+00:00","Corners Over Under","Over 10","1.83","2022-04-02 14:19:49"
87,734273,"2022-04-02T08:02:31+00:00","Corners Over Under","Under 10","1.98","2022-04-02 14:19:49"
87,734268,"2022-04-02T00:02:40+00:00","Match Winner","Home","1.80","2022-04-02 14:19:49"
87,734268,"2022-04-02T00:02:40+00:00","Match Winner","Draw","3.50","2022-04-02 14:19:49"
87,734268,"2022-04-02T00:02:40+00:00","Match Winner","Away","3.60","2022-04-02 14:19:49"
87,734269,"2022-04-02T08:02:31+00:00","Match Winner","Home","2.55","2022-04-02 14:19:50"
87,734269,"2022-04-02T08:02:31+00:00","Match Winner","Draw","3.10","2022-04-02 14:19:50"
87,734269,"2022-04-02T08:02:31+00:00","Match Winner","Away","2.45","2022-04-02 14:19:50"
87,734269,"2022-04-02T08:02:31+00:00","Corners Over Under","Over 10","1.88","2022-04-02 14:19:50"
87,734269,"2022-04-02T08:02:31+00:00","Corners Over Under","Under 10","1.93","2022-04-02 14:19:50"
87,734272,"2022-04-02T08:02:31+00:00","Match Winner","Home","1.22","2022-04-02 14:19:51"
87,734272,"2022-04-02T08:02:31+00:00","Match Winner","Draw","4.75","2022-04-02 14:19:51"
87,734272,"2022-04-02T08:02:31+00:00","Match Winner","Away","11.00","2022-04-02 14:19:51"
87,734272,"2022-04-02T08:02:31+00:00","Corners Over Under","Over 9.5","1.93","2022-04-02 14:19:51"
87,734272,"2022-04-02T08:02:31+00:00","Corners Over Under","Under 9.5","1.88","2022-04-02 14:19:51"
746,752816,"2022-04-02T12:02:17+00:00","Match Winner","Home","4.50","2022-04-02 14:19:51"
746,752816,"2022-04-02T12:02:17+00:00","Match Winner","Draw","4.20","2022-04-02 14:19:51"
746,752816,"2022-04-02T12:02:17+00:00","Match Winner","Away","1.53","2022-04-02 14:19:51"
746,752816,"2022-04-02T12:02:17+00:00","Corners Over Under","Over 8.5","1.73","2022-04-02 14:19:51"
746,752816,"2022-04-02T12:02:17+00:00","Corners Over Under","Under 8.5","2.00","2022-04-02 14:19:51"
746,752816,"2022-04-02T12:02:17+00:00","Corners Over Under","Over 9","2.00","2022-04-02 14:19:51"
746,752816,"2022-04-02T12:02:17+00:00","Corners Over Under","Under 9","1.80","2022-04-02 14:19:51"
749,753759,"2022-04-02T08:02:32+00:00","Match Winner","Home","1.33","2022-04-02 14:19:52"
749,753759,"2022-04-02T08:02:32+00:00","Match Winner","Draw","5.50","2022-04-02 14:19:52"
749,753759,"2022-04-02T08:02:32+00:00","Match Winner","Away","5.50","2022-04-02 14:19:52"
749,753760,"2022-04-02T08:02:32+00:00","Match Winner","Home","2.30","2022-04-02 14:19:52"
749,753760,"2022-04-02T08:02:32+00:00","Match Winner","Draw","4.33","2022-04-02 14:19:52"
749,753760,"2022-04-02T08:02:32+00:00","Match Winner","Away","2.25","2022-04-02 14:19:52"
749,753763,"2022-04-02T08:02:32+00:00","Match Winner","Home","1.22","2022-04-02 14:19:52"
749,753763,"2022-04-02T08:02:32+00:00","Match Winner","Draw","7.00","2022-04-02 14:19:52"
749,753763,"2022-04-02T08:02:32+00:00","Match Winner","Away","6.50","2022-04-02 14:19:52"
749,753762,"2022-04-02T12:02:17+00:00","Match Winner","Home","1.67","2022-04-02 14:19:53"
749,753762,"2022-04-02T12:02:17+00:00","Match Winner","Draw","4.50","2022-04-02 14:19:53"
749,753762,"2022-04-02T12:02:17+00:00","Match Winner","Away","3.40","2022-04-02 14:19:53"
749,753758,"2022-04-02T08:02:32+00:00","Match Winner","Home","1.10","2022-04-02 14:19:53"
749,753758,"2022-04-02T08:02:32+00:00","Match Winner","Draw","9.00","2022-04-02 14:19:53"
749,753758,"2022-04-02T08:02:32+00:00","Match Winner","Away","11.00","2022-04-02 14:19:53"
750,846679,"2022-04-02T08:02:32+00:00","Match Winner","Home","1.36","2022-04-02 14:19:53"
750,846679,"2022-04-02T08:02:32+00:00","Match Winner","Draw","5.50","2022-04-02 14:19:53"
750,846679,"2022-04-02T08:02:32+00:00","Match Winner","Away","5.00","2022-04-02 14:19:53"
751,854871,"2022-04-02T12:02:17+00:00","Match Winner","Home","2.50","2022-04-02 14:19:54"
751,854871,"2022-04-02T12:02:17+00:00","Match Winner","Draw","4.20","2022-04-02 14:19:54"
751,854871,"2022-04-02T12:02:17+00:00","Match Winner","Away","2.10","2022-04-02 14:19:54"
751,854816,"2022-04-02T12:02:17+00:00","Match Winner","Home","4.33","2022-04-02 14:19:54"
751,854816,"2022-04-02T12:02:17+00:00","Match Winner","Draw","4.33","2022-04-02 14:19:54"
751,854816,"2022-04-02T12:02:17+00:00","Match Winner","Away","1.53","2022-04-02 14:19:54"
753,753396,"2022-04-02T08:02:32+00:00","Match Winner","Home","1.25","2022-04-02 14:19:55"
753,753396,"2022-04-02T08:02:32+00:00","Match Winner","Draw","5.50","2022-04-02 14:19:55"
753,753396,"2022-04-02T08:02:32+00:00","Match Winner","Away","7.50","2022-04-02 14:19:55"
753,753397,"2022-04-02T08:02:32+00:00","Match Winner","Home","1.33","2022-04-02 14:19:55"
753,753397,"2022-04-02T08:02:32+00:00","Match Winner","Draw","5.00","2022-04-02 14:19:55"
753,753397,"2022-04-02T08:02:32+00:00","Match Winner","Away","6.00","2022-04-02 14:19:55"
753,753398,"2022-04-02T08:02:32+00:00","Match Winner","Home","2.30","2022-04-02 14:19:55"
753,753398,"2022-04-02T08:02:32+00:00","Match Winner","Draw","4.00","2022-04-02 14:19:55"
753,753398,"2022-04-02T08:02:32+00:00","Match Winner","Away","2.30","2022-04-02 14:19:55"
753,753399,"2022-04-02T08:02:32+00:00","Match Winner","Home","1.25","2022-04-02 14:19:55"
753,753399,"2022-04-02T08:02:32+00:00","Match Winner","Draw","5.50","2022-04-02 14:19:55"
753,753399,"2022-04-02T08:02:32+00:00","Match Winner","Away","7.50","2022-04-02 14:19:55"
753,753402,"2022-04-02T12:02:17+00:00","Match Winner","Home","2.88","2022-04-02 14:19:55"
753,753402,"2022-04-02T12:02:17+00:00","Match Winner","Draw","4.00","2022-04-02 14:19:55"
753,753402,"2022-04-02T12:02:17+00:00","Match Winner","Away","1.95","2022-04-02 14:19:55"
753,753403,"2022-04-02T12:02:17+00:00","Match Winner","Home","1.44","2022-04-02 14:19:56"
753,753403,"2022-04-02T12:02:17+00:00","Match Winner","Draw","4.50","2022-04-02 14:19:56"
753,753403,"2022-04-02T12:02:17+00:00","Match Winner","Away","5.00","2022-04-02 14:19:56"
754,752463,"2022-04-02T08:02:32+00:00","Match Winner","Home","3.40","2022-04-02 14:19:56"
754,752463,"2022-04-02T08:02:32+00:00","Match Winner","Draw","4.00","2022-04-02 14:19:56"
754,752463,"2022-04-02T08:02:32+00:00","Match Winner","Away","1.75","2022-04-02 14:19:56"
754,752460,"2022-04-02T08:02:32+00:00","Match Winner","Home","1.50","2022-04-02 14:19:56"
754,752460,"2022-04-02T08:02:32+00:00","Match Winner","Draw","4.50","2022-04-02 14:19:56"
754,752460,"2022-04-02T08:02:32+00:00","Match Winner","Away","4.50","2022-04-02 14:19:56"
755,747782,"2022-04-02T08:02:32+00:00","Match Winner","Home","1.73","2022-04-02 14:19:56"
755,747782,"2022-04-02T08:02:32+00:00","Match Winner","Draw","4.20","2022-04-02 14:19:56"
755,747782,"2022-04-02T08:02:32+00:00","Match Winner","Away","3.40","2022-04-02 14:19:56"
755,747778,"2022-04-02T08:02:32+00:00","Match Winner","Home","1.73","2022-04-02 14:19:56"
755,747778,"2022-04-02T08:02:32+00:00","Match Winner","Draw","4.00","2022-04-02 14:19:56"
755,747778,"2022-04-02T08:02:32+00:00","Match Winner","Away","3.50","2022-04-02 14:19:56"
755,747779,"2022-04-02T08:02:32+00:00","Match Winner","Home","1.36","2022-04-02 14:19:57"
755,747779,"2022-04-02T08:02:32+00:00","Match Winner","Draw","5.00","2022-04-02 14:19:57"
755,747779,"2022-04-02T08:02:32+00:00","Match Winner","Away","5.50","2022-04-02 14:19:57"
755,747780,"2022-04-02T08:02:32+00:00","Match Winner","Home","1.10","2022-04-02 14:19:57"
755,747780,"2022-04-02T08:02:32+00:00","Match Winner","Draw","8.00","2022-04-02 14:19:57"
755,747780,"2022-04-02T08:02:32+00:00","Match Winner","Away","13.00","2022-04-02 14:19:57"
755,747783,"2022-04-02T08:02:32+00:00","Match Winner","Home","2.40","2022-04-02 14:19:57"
755,747783,"2022-04-02T08:02:32+00:00","Match Winner","Draw","4.00","2022-04-02 14:19:57"
755,747783,"2022-04-02T08:02:32+00:00","Match Winner","Away","2.25","2022-04-02 14:19:57"
755,747776,"2022-04-02T08:02:32+00:00","Match Winner","Home","1.83","2022-04-02 14:19:57"
755,747776,"2022-04-02T08:02:32+00:00","Match Winner","Draw","4.00","2022-04-02 14:19:57"
755,747776,"2022-04-02T08:02:32+00:00","Match Winner","Away","3.10","2022-04-02 14:19:57"
755,747781,"2022-04-02T08:02:32+00:00","Match Winner","Home","1.33","2022-04-02 14:19:57"
755,747781,"2022-04-02T08:02:32+00:00","Match Winner","Draw","5.50","2022-04-02 14:19:57"
755,747781,"2022-04-02T08:02:32+00:00","Match Winner","Away","5.50","2022-04-02 14:19:57"
120,852734,"2022-04-02T08:04:06+00:00","Match Winner","Home","1.53","2022-04-02 14:19:59"
120,852734,"2022-04-02T08:04:06+00:00","Match Winner","Draw","4.50","2022-04-02 14:19:59"
120,852734,"2022-04-02T08:04:06+00:00","Match Winner","Away","5.50","2022-04-02 14:19:59"
120,852734,"2022-04-02T08:04:06+00:00","Corners Over Under","Over 9.5","2.00","2022-04-02 14:19:59"
120,852734,"2022-04-02T08:04:06+00:00","Corners Over Under","Under 9.5","1.72","2022-04-02 14:19:59"
120,852765,"2022-04-02T08:04:06+00:00","Match Winner","Home","3.00","2022-04-02 14:19:59"
120,852765,"2022-04-02T08:04:06+00:00","Match Winner","Draw","3.20","2022-04-02 14:19:59"
120,852765,"2022-04-02T08:04:06+00:00","Match Winner","Away","2.45","2022-04-02 14:19:59"
120,852765,"2022-04-02T08:04:06+00:00","Corners Over Under","Over 9.5","1.90","2022-04-02 14:19:59"
120,852765,"2022-04-02T08:04:06+00:00","Corners Over Under","Under 9.5","1.80","2022-04-02 14:19:59"
122,715405,"2022-04-02T08:04:07+00:00","Match Winner","Home","1.57","2022-04-02 14:20:00"
122,715405,"2022-04-02T08:04:07+00:00","Match Winner","Draw","3.80","2022-04-02 14:20:00"
122,715405,"2022-04-02T08:04:07+00:00","Match Winner","Away","5.00","2022-04-02 14:20:00"
122,715406,"2022-04-02T08:04:07+00:00","Match Winner","Home","2.60","2022-04-02 14:20:01"
122,715406,"2022-04-02T08:04:07+00:00","Match Winner","Draw","3.30","2022-04-02 14:20:01"
122,715406,"2022-04-02T08:04:07+00:00","Match Winner","Away","2.40","2022-04-02 14:20:01"
122,715406,"2022-04-02T08:04:07+00:00","Corners Over Under","Over 8.5","2.00","2022-04-02 14:20:01"
122,715406,"2022-04-02T08:04:07+00:00","Corners Over Under","Under 8.5","1.73","2022-04-02 14:20:01"
122,715406,"2022-04-02T08:04:07+00:00","Corners Over Under","Over 8","1.83","2022-04-02 14:20:01"
122,715406,"2022-04-02T08:04:07+00:00","Corners Over Under","Under 8","1.98","2022-04-02 14:20:01"
122,715407,"2022-04-02T08:04:07+00:00","Match Winner","Home","3.30","2022-04-02 14:20:02"
122,715407,"2022-04-02T08:04:07+00:00","Match Winner","Draw","3.50","2022-04-02 14:20:02"
122,715407,"2022-04-02T08:04:07+00:00","Match Winner","Away","1.95","2022-04-02 14:20:02"
862,765182,"2022-04-02T08:02:32+00:00","Match Winner","Home","2.40","2022-04-02 14:20:03"
862,765182,"2022-04-02T08:02:32+00:00","Match Winner","Draw","3.75","2022-04-02 14:20:03"
862,765182,"2022-04-02T08:02:32+00:00","Match Winner","Away","2.40","2022-04-02 14:20:03"
862,765182,"2022-04-02T08:02:32+00:00","Corners Over Under","Over 9.5","1.73","2022-04-02 14:20:03"
